Date,Team,Win,Loss,Tie,Diff,Division,Cum_Win,Cum_Loss,Cum_Tie,Cum_Diff,Season,Standing
02-27-2026,C-18 Straw Hat Striker,0,0,0,0.0,C,3,9,0,-51.0,Spring,17
02-27-2026,C-15 Powerpuff Passers,0,0,0,0.0,C,0,12,0,-104.0,Spring,18
03-06-2026,C-06 SpongeBall Spikepants,1,3,0,-13.0,C,12,4,0,42.0,Spring,1
03-06-2026,C-10 Courage the Cowardly Dig,3,1,0,7.0,C,11,4,1,26.0,Spring,2
03-06-2026,C-01 Avatar: Net Benders,3,1,0,18.0,C,11,5,0,47.0,Spring,3
03-06-2026,C-13 Thunder Kills,1,3,0,-15.0,C,10,6,0,32.0,Spring,4
03-06-2026,C-12 The Magic Spikebus,4,0,0,40.0,C,10,6,0,29.0,Spring,5
03-06-2026,"C-03 Sugar, Spike and",2,1,1,11.0,C,9,6,1,17.0,Spring,6
03-06-2026,C-14 Diva Slayers,3,1,0,28.0,C,9,7,0,35.0,Spring,7
03-06-2026,C-17 Scooby Do Me,3,1,0,17.0,C,9,7,0,31.0,Spring,8
03-06-2026,C-05 Dragon Ballz Deep,0,4,0,-25.0,C,9,7,0,28.0,Spring,9
03-06-2026,"C-02 Ed, Edd n Edging!",2,2,0,-13.0,C,8,7,1,1.0,Spring,10
03-06-2026,C-08 Blocker's Home for Unimaginative Hitters,4,0,0,38.0,C,8,8,0,27.0,Spring,11
03-06-2026,C-11 Trans Performers,1,3,0,-11.0,C,8,8,0,7.0,Spring,12
03-06-2026,C-07 Sailor Spikers,2,2,0,-9.0,C,7,9,0,-10.0,Spring,13
03-06-2026,C-16 The IncrediBalls,1,3,0,-25.0,C,7,9,0,-26.0,Spring,14
03-06-2026,C-09 The Netsons,2,1,1,0.0,C,5,10,1,-46.0,Spring,15
03-06-2026,C-18 Straw Hat Striker,2,2,0,4.0,C,5,11,0,-47.0,Spring,16
03-06-2026,C-04 Peppa Dig,0,4,0,-31.0,C,3,13,0,-68.0,Spring,17
03-06-2026,C-15 Powerpuff Passers,1,3,0,-21.0,C,1,15,0,-125.0,Spring,18
03-20-2026,C-06 SpongeBall Spikepants,0,0,0,0.0,C,12,4,0,42.0,Spring,1
03-20-2026,C-10 Courage the Cowardly Dig,0,0,0,0.0,C,11,4,1,26.0,Spring,2
03-20-2026,C-01 Avatar: Net Benders,0,0,0,0.0,C,11,5,0,47.0,Spring,3
03-20-2026,C-13 Thunder Kills,0,0,0,0.0,C,10,6,0,32.0,Spring,4
03-20-2026,C-12 The Magic Spikebus,0,0,0,0.0,C,10,6,0,29.0,Spring,5
03-20-2026,"C-03 Sugar, Spike and",0,0,0,0.0,C,9,6,1,17.0,Spring,6
03-20-2026,C-14 Diva Slayers,0,0,0,0.0,C,9,7,0,35.0,Spring,7
03-20-2026,C-17 Scooby Do Me,0,0,0,0.0,C,9,7,0,31.0,Spring,8
03-20-2026,C-05 Dragon Ballz Deep,0,0,0,0.0,C,9,7,0,28.0,Spring,9
03-20-2026,"C-02 Ed, Edd n Edging!",0,0,0,0.0,C,8,7,1,1.0,Spring,10
03-20-2026,C-08 Blocker's Home for Unimaginative Hitters,0,0,0,0.0,C,8,8,0,27.0,Spring,11
03-20-2026,C-11 Trans Performers,0,0,0,0.0,C,8,8,0,7.0,Spring,12
03-20-2026,C-07 Sailor Spikers,0,0,0,0.0,C,7,9,0,-10.0,Spring,13
03-20-2026,C-16 The IncrediBalls,0,0,0,0.0,C,7,9,0,-26.0,Spring,14
03-20-2026,C-09 The Netsons,0,0,0,0.0,C,5,10,1,-46.0,Spring,15
03-20-2026,C-18 Straw Hat Striker,0,0,0,0.0,C,5,11,0,-47.0,Spring,16
03-20-2026,C-04 Peppa Dig,0,0,0,0.0,C,3,13,0,-68.0,Spring,17
03-20-2026,C-15 Powerpuff Passers,0,0,0,0.0,C,1,15,0,-125.0,Spring,18
03-27-2026,C-06 SpongeBall Spikepants,0,0,0,0.0,C,12,4,0,42.0,Spring,1
03-27-2026,C-10 Courage the Cowardly Dig,0,0,0,0.0,C,11,4,1,26.0,Spring,2
03-27-2026,C-01 Avatar: Net Benders,0,0,0,0.0,C,11,5,0,47.0,Spring,3
03-27-2026,C-13 Thunder Kills,0,0,0,0.0,C,10,6,0,32.0,Spring,4
03-27-2026,C-12 The Magic Spikebus,0,0,0,0.0,C,10,6,0,29.0,Spring,5
03-27-2026,"C-03 Sugar, Spike and",0,0,0,0.0,C,9,6,1,17.0,Spring,6
03-27-2026,C-14 Diva Slayers,0,0,0,0.0,C,9,7,0,35.0,Spring,7
03-27-2026,C-17 Scooby Do Me,0,0,0,0.0,C,9,7,0,31.0,Spring,8
03-27-2026,C-05 Dragon Ballz Deep,0,0,0,0.0,C,9,7,0,28.0,Spring,9
03-27-2026,"C-02 Ed, Edd n Edging!",0,0,0,0.0,C,8,7,1,1.0,Spring,10
03-27-2026,C-08 Blocker's Home for Unimaginative Hitters,0,0,0,0.0,C,8,8,0,27.0,Spring,11
03-27-2026,C-11 Trans Performers,0,0,0,0.0,C,8,8,0,7.0,Spring,12
03-27-2026,C-07 Sailor Spikers,0,0,0,0.0,C,7,9,0,-10.0,Spring,13
03-27-2026,C-16 The IncrediBalls,0,0,0,0.0,C,7,9,0,-26.0,Spring,14
03-27-2026,C-09 The Netsons,0,0,0,0.0,C,5,10,1,-46.0,Spring,15
03-27-2026,C-18 Straw Hat Striker,0,0,0,0.0,C,5,11,0,-47.0,Spring,16
03-27-2026,C-04 Peppa Dig,0,0,0,0.0,C,3,13,0,-68.0,Spring,17
03-27-2026,C-15 Powerpuff Passers,0,0,0,0.0,C,1,15,0,-125.0,Spring,18
04-10-2026,C-06 SpongeBall Spikepants,0,0,0,0.0,C,12,4,0,42.0,Spring,1
04-10-2026,C-10 Courage the Cowardly Dig,0,0,0,0.0,C,11,4,1,26.0,Spring,2
04-10-2026,C-01 Avatar: Net Benders,0,0,0,0.0,C,11,5,0,47.0,Spring,3
04-10-2026,C-13 Thunder Kills,0,0,0,0.0,C,10,6,0,32.0,Spring,4
04-10-2026,C-12 The Magic Spikebus,0,0,0,0.0,C,10,6,0,29.0,Spring,5
04-10-2026,"C-03 Sugar, Spike and",0,0,0,0.0,C,9,6,1,17.0,Spring,6
04-10-2026,C-14 Diva Slayers,0,0,0,0.0,C,9,7,0,35.0,Spring,7
04-10-2026,C-17 Scooby Do Me,0,0,0,0.0,C,9,7,0,31.0,Spring,8
04-10-2026,C-05 Dragon Ballz Deep,0,0,0,0.0,C,9,7,0,28.0,Spring,9
04-10-2026,"C-02 Ed, Edd n Edging!",0,0,0,0.0,C,8,7,1,1.0,Spring,10
04-10-2026,C-08 Blocker's Home for Unimaginative Hitters,0,0,0,0.0,C,8,8,0,27.0,Spring,11
04-10-2026,C-11 Trans Performers,0,0,0,0.0,C,8,8,0,7.0,Spring,12
04-10-2026,C-07 Sailor Spikers,0,0,0,0.0,C,7,9,0,-10.0,Spring,13
04-10-2026,C-16 The IncrediBalls,0,0,0,0.0,C,7,9,0,-26.0,Spring,14
04-10-2026,C-09 The Netsons,0,0,0,0.0,C,5,10,1,-46.0,Spring,15
04-10-2026,C-18 Straw Hat Striker,0,0,0,0.0,C,5,11,0,-47.0,Spring,16
04-10-2026,C-04 Peppa Dig,0,0,0,0.0,C,3,13,0,-68.0,Spring,17
04-10-2026,C-15 Powerpuff Passers,0,0,0,0.0,C,1,15,0,-125.0,Spring,18
04-17-2026,C-06 SpongeBall Spikepants,0,0,0,0.0,C,12,4,0,42.0,Spring,1
04-17-2026,C-10 Courage the Cowardly Dig,0,0,0,0.0,C,11,4,1,26.0,Spring,2
04-17-2026,C-01 Avatar: Net Benders,0,0,0,0.0,C,11,5,0,47.0,Spring,3
04-17-2026,C-13 Thunder Kills,0,0,0,0.0,C,10,6,0,32.0,Spring,4
04-17-2026,C-12 The Magic Spikebus,0,0,0,0.0,C,10,6,0,29.0,Spring,5
04-17-2026,"C-03 Sugar, Spike and",0,0,0,0.0,C,9,6,1,17.0,Spring,6
04-17-2026,C-14 Diva Slayers,0,0,0,0.0,C,9,7,0,35.0,Spring,7
04-17-2026,C-17 Scooby Do Me,0,0,0,0.0,C,9,7,0,31.0,Spring,8
04-17-2026,C-05 Dragon Ballz Deep,0,0,0,0.0,C,9,7,0,28.0,Spring,9
04-17-2026,"C-02 Ed, Edd n Edging!",0,0,0,0.0,C,8,7,1,1.0,Spring,10
04-17-2026,C-08 Blocker's Home for Unimaginative Hitters,0,0,0,0.0,C,8,8,0,27.0,Spring,11
04-17-2026,C-11 Trans Performers,0,0,0,0.0,C,8,8,0,7.0,Spring,12
04-17-2026,C-07 Sailor Spikers,0,0,0,0.0,C,7,9,0,-10.0,Spring,13
04-17-2026,C-16 The IncrediBalls,0,0,0,0.0,C,7,9,0,-26.0,Spring,14
04-17-2026,C-09 The Netsons,0,0,0,0.0,C,5,10,1,-46.0,Spring,15
04-17-2026,C-18 Straw Hat Striker,0,0,0,0.0,C,5,11,0,-47.0,Spring,16
04-17-2026,C-04 Peppa Dig,0,0,0,0.0,C,3,13,0,-68.0,Spring,17
04-17-2026,C-15 Powerpuff Passers,0,0,0,0.0,C,1,15,0,-125.0,Spring,18
04-24-2026,C-06 SpongeBall Spikepants,0,0,0,0.0,C,12,4,0,42.0,Spring,1
04-24-2026,C-10 Courage the Cowardly Dig,0,0,0,0.0,C,11,4,1,26.0,Spring,2
04-24-2026,C-01 Avatar: Net Benders,0,0,0,0.0,C,11,5,0,47.0,Spring,3
04-24-2026,C-13 Thunder Kills,0,0,0,0.0,C,10,6,0,32.0,Spring,4
04-24-2026,C-12 The Magic Spikebus,0,0,0,0.0,C,10,6,0,29.0,Spring,5
04-24-2026,"C-03 Sugar, Spike and",0,0,0,0.0,C,9,6,1,17.0,Spring,6
04-24-2026,C-14 Diva Slayers,0,0,0,0.0,C,9,7,0,35.0,Spring,7
04-24-2026,C-17 Scooby Do Me,0,0,0,0.0,C,9,7,0,31.0,Spring,8
04-24-2026,C-05 Dragon Ballz Deep,0,0,0,0.0,C,9,7,0,28.0,Spring,9
04-24-2026,"C-02 Ed, Edd n Edging!",0,0,0,0.0,C,8,7,1,1.0,Spring,10
04-24-2026,C-08 Blocker's Home for Unimaginative Hitters,0,0,0,0.0,C,8,8,0,27.0,Spring,11
04-24-2026,C-11 Trans Performers,0,0,0,0.0,C,8,8,0,7.0,Spring,12
04-24-2026,C-07 Sailor Spikers,0,0,0,0.0,C,7,9,0,-10.0,Spring,13
04-24-2026,C-16 The IncrediBalls,0,0,0,0.0,C,7,9,0,-26.0,Spring,14
04-24-2026,C-09 The Netsons,0,0,0,0.0,C,5,10,1,-46.0,Spring,15
04-24-2026,C-18 Straw Hat Striker,0,0,0,0.0,C,5,11,0,-47.0,Spring,16
04-24-2026,C-04 Peppa Dig,0,0,0,0.0,C,3,13,0,-68.0,Spring,17
04-24-2026,C-15 Powerpuff Passers,0,0,0,0.0,C,1,15,0,-125.0,Spring,18
01-23-2026,E-06-Kegel Crushers,0,0,0,0.0,E,0,0,0,0.0,Spring,1
01-23-2026,"E-05-Spot Me Outside, How Bout That",0,0,0,0.0,E,0,0,0,0.0,Spring,2
01-23-2026,E-04-Pump & Dump,0,0,0,0.0,E,0,0,0,0.0,Spring,3
01-23-2026,E-02-Pull Up (But Don’t Pull Out),0,0,0,0.0,E,0,0,0,0.0,Spring,4
01-23-2026,E-01-Squatty Hawties,0,0,0,0.0,E,0,0,0,0.0,Spring,5
01-23-2026,E-03- Steel Buns,0,0,0,0.0,E,0,0,0,0.0,Spring,6
01-30-2026,E-04-Pump & Dump,4,0,0,16.0,E,4,0,0,16.0,Spring,1
01-30-2026,E-06-Kegel Crushers,3,1,0,9.0,E,3,1,0,9.0,Spring,2
01-30-2026,E-03- Steel Buns,2,2,0,8.0,E,2,2,0,8.0,Spring,3
01-30-2026,"E-05-Spot Me Outside, How Bout That",2,2,0,0.0,E,2,2,0,0.0,Spring,4
01-30-2026,E-02-Pull Up (But Don’t Pull Out),1,3,0,-17.0,E,1,3,0,-17.0,Spring,5
01-30-2026,E-01-Squatty Hawties,0,4,0,-16.0,E,0,4,0,-16.0,Spring,6
02-06-2026,E-04-Pump & Dump,3,1,0,25.0,E,7,1,0,41.0,Spring,1
02-06-2026,E-06-Kegel Crushers,2,2,0,1.0,E,5,3,0,10.0,Spring,2
02-06-2026,E-02-Pull Up (But Don’t Pull Out),3,1,0,9.0,E,4,4,0,-8.0,Spring,3
02-06-2026,E-01-Squatty Hawties,3,1,0,7.0,E,3,5,0,-9.0,Spring,4
02-06-2026,"E-05-Spot Me Outside, How Bout That",1,3,0,-10.0,E,3,5,0,-10.0,Spring,5
02-06-2026,E-03- Steel Buns,0,4,0,-32.0,E,2,6,0,-24.0,Spring,6
02-20-2026,E-04-Pump & Dump,3,1,0,17.0,E,10,2,0,58.0,Spring,1
02-20-2026,E-06-Kegel Crushers,3,1,0,11.0,E,8,4,0,21.0,Spring,2
02-20-2026,E-02-Pull Up (But Don’t Pull Out),2,2,0,-17.0,E,6,6,0,-25.0,Spring,3
02-20-2026,E-03- Steel Buns,3,1,0,13.0,E,5,7,0,-11.0,Spring,4
02-20-2026,"E-05-Spot Me Outside, How Bout That",1,3,0,0.0,E,4,8,0,-10.0,Spring,5
02-20-2026,E-01-Squatty Hawties,0,4,0,-24.0,E,3,9,0,-33.0,Spring,6
02-27-2026,E-04-Pump & Dump,0,0,0,0.0,E,10,2,0,58.0,Spring,1
02-27-2026,E-06-Kegel Crushers,0,0,0,0.0,E,8,4,0,21.0,Spring,2
02-27-2026,E-02-Pull Up (But Don’t Pull Out),0,0,0,0.0,E,6,6,0,-25.0,Spring,3
02-27-2026,E-03- Steel Buns,0,0,0,0.0,E,5,7,0,-11.0,Spring,4
02-27-2026,"E-05-Spot Me Outside, How Bout That",0,0,0,0.0,E,4,8,0,-10.0,Spring,5
02-27-2026,E-01-Squatty Hawties,0,0,0,0.0,E,3,9,0,-33.0,Spring,6
03-06-2026,E-04-Pump & Dump,1,3,0,-3.0,E,11,5,0,55.0,Spring,1
03-06-2026,E-02-Pull Up (But Don’t Pull Out),3,1,0,7.0,E,9,7,0,-18.0,Spring,2
03-06-2026,E-06-Kegel Crushers,0,4,0,-22.0,E,8,8,0,-1.0,Spring,3
03-06-2026,E-03- Steel Buns,3,1,0,2.0,E,8,8,0,-9.0,Spring,4
03-06-2026,"E-05-Spot Me Outside, How Bout That",3,1,0,15.0,E,7,9,0,5.0,Spring,5
03-06-2026,E-01-Squatty Hawties,2,2,0,1.0,E,5,11,0,-32.0,Spring,6
03-20-2026,E-04-Pump & Dump,0,0,0,0.0,E,11,5,0,55.0,Spring,1
03-20-2026,E-02-Pull Up (But Don’t Pull Out),0,0,0,0.0,E,9,7,0,-18.0,Spring,2
03-20-2026,E-06-Kegel Crushers,0,0,0,0.0,E,8,8,0,-1.0,Spring,3
03-20-2026,E-03- Steel Buns,0,0,0,0.0,E,8,8,0,-9.0,Spring,4
03-20-2026,"E-05-Spot Me Outside, How Bout That",0,0,0,0.0,E,7,9,0,5.0,Spring,5
03-20-2026,E-01-Squatty Hawties,0,0,0,0.0,E,5,11,0,-32.0,Spring,6
03-27-2026,E-04-Pump & Dump,0,0,0,0.0,E,11,5,0,55.0,Spring,1
03-27-2026,E-02-Pull Up (But Don’t Pull Out),0,0,0,0.0,E,9,7,0,-18.0,Spring,2
03-27-2026,E-06-Kegel Crushers,0,0,0,0.0,E,8,8,0,-1.0,Spring,3
03-27-2026,E-03- Steel Buns,0,0,0,0.0,E,8,8,0,-9.0,Spring,4
03-27-2026,"E-05-Spot Me Outside, How Bout That",0,0,0,0.0,E,7,9,0,5.0,Spring,5
03-27-2026,E-01-Squatty Hawties,0,0,0,0.0,E,5,11,0,-32.0,Spring,6
04-10-2026,E-04-Pump & Dump,0,0,0,0.0,E,11,5,0,55.0,Spring,1
04-10-2026,E-02-Pull Up (But Don’t Pull Out),0,0,0,0.0,E,9,7,0,-18.0,Spring,2
04-10-2026,E-06-Kegel Crushers,0,0,0,0.0,E,8,8,0,-1.0,Spring,3
04-10-2026,E-03- Steel Buns,0,0,0,0.0,E,8,8,0,-9.0,Spring,4
04-10-2026,"E-05-Spot Me Outside, How Bout That",0,0,0,0.0,E,7,9,0,5.0,Spring,5
04-10-2026,E-01-Squatty Hawties,0,0,0,0.0,E,5,11,0,-32.0,Spring,6
04-17-2026,E-04-Pump & Dump,0,0,0,0.0,E,11,5,0,55.0,Spring,1
04-17-2026,E-02-Pull Up (But Don’t Pull Out),0,0,0,0.0,E,9,7,0,-18.0,Spring,2
04-17-2026,E-06-Kegel Crushers,0,0,0,0.0,E,8,8,0,-1.0,Spring,3
04-17-2026,E-03- Steel Buns,0,0,0,0.0,E,8,8,0,-9.0,Spring,4
04-17-2026,"E-05-Spot Me Outside, How Bout That",0,0,0,0.0,E,7,9,0,5.0,Spring,5
04-17-2026,E-01-Squatty Hawties,0,0,0,0.0,E,5,11,0,-32.0,Spring,6
04-24-2026,E-04-Pump & Dump,0,0,0,0.0,E,11,5,0,55.0,Spring,1
04-24-2026,E-02-Pull Up (But Don’t Pull Out),0,0,0,0.0,E,9,7,0,-18.0,Spring,2
04-24-2026,E-06-Kegel Crushers,0,0,0,0.0,E,8,8,0,-1.0,Spring,3
04-24-2026,E-03- Steel Buns,0,0,0,0.0,E,8,8,0,-9.0,Spring,4
04-24-2026,"E-05-Spot Me Outside, How Bout That",0,0,0,0.0,E,7,9,0,5.0,Spring,5
04-24-2026,E-01-Squatty Hawties,0,0,0,0.0,E,5,11,0,-32.0,Spring,6
01-23-2026,I-15 Waka Waka,0,0,0,0.0,I,0,0,0,0.0,Spring,1
01-23-2026,I-14 Super Spike Bros,0,0,0,0.0,I,0,0,0,0.0,Spring,2
01-23-2026,I-13 Play Station Spikers,0,0,0,0.0,I,0,0,0,0.0,Spring,3
01-23-2026,I-12 Arcade Spikers,0,0,0,0.0,I,0,0,0,0.0,Spring,4
01-23-2026,I-11 Kirby s Dream Spikers,0,0,0,0.0,I,0,0,0,0.0,Spring,5
01-23-2026,I-10 Volley pong,0,0,0,0.0,I,0,0,0,0.0,Spring,6
01-23-2026,I-09 Super Smash Serves,0,0,0,0.0,I,0,0,0,0.0,Spring,7
01-23-2026,I-08 Street Spikers,0,0,0,0.0,I,0,0,0,0.0,Spring,8
01-23-2026,I-07 Ace Invaders,0,0,0,0.0,I,0,0,0,0.0,Spring,9
01-23-2026,I-06 Spyro Spikers,0,0,0,0.0,I,0,0,0,0.0,Spring,10
01-23-2026,I-04 Hyrule Hitters,0,0,0,0.0,I,0,0,0,0.0,Spring,11
01-23-2026,I-05 It's On Like Donkey Kong,0,0,0,0.0,I,0,0,0,0.0,Spring,12
01-23-2026,I-03 Super Sets Bros,0,0,0,0.0,I,0,0,0,0.0,Spring,13
01-23-2026,I-02 Rainbow Road Runners,0,0,0,0.0,I,0,0,0,0.0,Spring,14
01-23-2026,I-01 Slay Station,0,0,0,0.0,I,0,0,0,0.0,Spring,15
01-30-2026,I-08 Street Spikers,4,0,0,14.0,I,4,0,0,14.0,Spring,1
01-30-2026,I-02 Rainbow Road Runners,3,1,0,26.0,I,3,1,0,26.0,Spring,2
01-30-2026,I-03 Super Sets Bros,3,1,0,12.0,I,3,1,0,12.0,Spring,3
01-30-2026,I-07 Ace Invaders,3,1,0,8.0,I,3,1,0,8.0,Spring,4
01-30-2026,I-10 Volley pong,3,1,0,8.0,I,3,1,0,8.0,Spring,5
01-30-2026,I-14 Super Spike Bros,2,2,0,18.0,I,2,2,0,18.0,Spring,6
01-30-2026,I-06 Spyro Spikers,2,2,0,2.0,I,2,2,0,2.0,Spring,7
01-30-2026,I-15 Waka Waka,2,2,0,-6.0,I,2,2,0,-6.0,Spring,8
01-30-2026,I-13 Play Station Spikers,2,2,0,-10.0,I,2,2,0,-10.0,Spring,9
01-30-2026,I-11 Kirby s Dream Spikers,1,3,0,6.0,I,1,3,0,6.0,Spring,10
01-30-2026,I-09 Super Smash Serves,1,3,0,-6.0,I,1,3,0,-6.0,Spring,11
01-30-2026,I-05 It's On Like Donkey Kong,1,3,0,-10.0,I,1,3,0,-10.0,Spring,12
01-30-2026,I-04 Hyrule Hitters,1,3,0,-16.0,I,1,3,0,-16.0,Spring,13
01-30-2026,I-01 Slay Station,1,3,0,-20.0,I,1,3,0,-20.0,Spring,14
01-30-2026,I-12 Arcade Spikers,1,3,0,-26.0,I,1,3,0,-26.0,Spring,15
02-06-2026,I-14 Super Spike Bros,4,0,0,34.0,I,6,2,0,52.0,Spring,1
02-06-2026,I-06 Spyro Spikers,4,0,0,32.0,I,6,2,0,34.0,Spring,2
02-06-2026,I-03 Super Sets Bros,3,1,0,13.0,I,6,2,0,25.0,Spring,3
02-06-2026,I-08 Street Spikers,2,2,0,-1.0,I,6,2,0,13.0,Spring,4
02-06-2026,I-02 Rainbow Road Runners,2,2,0,2.0,I,5,3,0,28.0,Spring,5
02-06-2026,I-15 Waka Waka,3,1,0,23.0,I,5,3,0,17.0,Spring,6
02-06-2026,I-10 Volley pong,2,2,0,-4.0,I,5,3,0,4.0,Spring,7
02-06-2026,I-05 It's On Like Donkey Kong,3,1,0,9.0,I,4,4,0,-1.0,Spring,8
02-06-2026,I-07 Ace Invaders,1,3,0,-15.0,I,4,4,0,-7.0,Spring,9
02-06-2026,I-04 Hyrule Hitters,2,2,0,11.0,I,3,5,0,-5.0,Spring,10
02-06-2026,I-09 Super Smash Serves,2,2,0,-1.0,I,3,5,0,-7.0,Spring,11
02-06-2026,I-12 Arcade Spikers,2,2,0,-8.0,I,3,5,0,-34.0,Spring,12
02-06-2026,I-13 Play Station Spikers,0,4,0,-22.0,I,2,6,0,-32.0,Spring,13
02-06-2026,I-11 Kirby s Dream Spikers,0,4,0,-28.0,I,1,7,0,-22.0,Spring,14
02-06-2026,I-01 Slay Station,0,4,0,-45.0,I,1,7,0,-65.0,Spring,15
02-20-2026,I-14 Super Spike Bros,3,0,1,20.0,I,9,2,1,72.0,Spring,1
02-20-2026,I-10 Volley pong,4,0,0,19.0,I,9,3,0,23.0,Spring,2
02-20-2026,I-06 Spyro Spikers,2,2,0,0.0,I,8,4,0,34.0,Spring,3
02-20-2026,I-03 Super Sets Bros,2,2,0,-5.0,I,8,4,0,20.0,Spring,4
02-20-2026,I-08 Street Spikers,2,2,0,1.0,I,8,4,0,14.0,Spring,5
02-20-2026,I-15 Waka Waka,2,2,0,3.0,I,7,5,0,20.0,Spring,6
02-20-2026,I-05 It's On Like Donkey Kong,3,1,0,19.0,I,7,5,0,18.0,Spring,7
02-20-2026,I-02 Rainbow Road Runners,0,3,1,-15.0,I,5,6,1,13.0,Spring,8
02-20-2026,I-09 Super Smash Serves,2,2,0,-9.0,I,5,7,0,-16.0,Spring,9
02-20-2026,I-07 Ace Invaders,1,3,0,-19.0,I,5,7,0,-26.0,Spring,10
02-20-2026,I-12 Arcade Spikers,2,2,0,-1.0,I,5,7,0,-35.0,Spring,11
02-20-2026,I-04 Hyrule Hitters,1,3,0,0.0,I,4,8,0,-5.0,Spring,12
02-20-2026,I-01 Slay Station,3,1,0,13.0,I,4,8,0,-52.0,Spring,13
02-20-2026,I-13 Play Station Spikers,1,3,0,-16.0,I,3,9,0,-48.0,Spring,14
02-20-2026,I-11 Kirby s Dream Spikers,1,3,0,-10.0,I,2,10,0,-32.0,Spring,15
02-27-2026,I-14 Super Spike Bros,0,0,0,0.0,I,9,2,1,72.0,Spring,1
02-27-2026,I-10 Volley pong,0,0,0,0.0,I,9,3,0,23.0,Spring,2
02-27-2026,I-06 Spyro Spikers,0,0,0,0.0,I,8,4,0,34.0,Spring,3
02-27-2026,I-03 Super Sets Bros,0,0,0,0.0,I,8,4,0,20.0,Spring,4
02-27-2026,I-08 Street Spikers,0,0,0,0.0,I,8,4,0,14.0,Spring,5
02-27-2026,I-15 Waka Waka,0,0,0,0.0,I,7,5,0,20.0,Spring,6
02-27-2026,I-05 It's On Like Donkey Kong,0,0,0,0.0,I,7,5,0,18.0,Spring,7
02-27-2026,I-02 Rainbow Road Runners,0,0,0,0.0,I,5,6,1,13.0,Spring,8
02-27-2026,I-09 Super Smash Serves,0,0,0,0.0,I,5,7,0,-16.0,Spring,9
02-27-2026,I-07 Ace Invaders,0,0,0,0.0,I,5,7,0,-26.0,Spring,10
02-27-2026,I-12 Arcade Spikers,0,0,0,0.0,I,5,7,0,-35.0,Spring,11
02-27-2026,I-04 Hyrule Hitters,0,0,0,0.0,I,4,8,0,-5.0,Spring,12
02-27-2026,I-01 Slay Station,0,0,0,0.0,I,4,8,0,-52.0,Spring,13
02-27-2026,I-13 Play Station Spikers,0,0,0,0.0,I,3,9,0,-48.0,Spring,14
02-27-2026,I-11 Kirby s Dream Spikers,0,0,0,0.0,I,2,10,0,-32.0,Spring,15
03-06-2026,I-14 Super Spike Bros,3,1,0,22.0,I,12,3,1,94.0,Spring,1
03-06-2026,I-10 Volley pong,3,1,0,13.0,I,12,4,0,36.0,Spring,2
03-06-2026,I-06 Spyro Spikers,3,0,1,25.0,I,11,4,1,59.0,Spring,3
03-06-2026,I-03 Super Sets Bros,2,2,0,-1.0,I,10,6,0,19.0,Spring,4
03-06-2026,I-05 It's On Like Donkey Kong,2,2,0,-18.0,I,9,7,0,0.0,Spring,5
03-06-2026,I-08 Street Spikers,1,3,0,-21.0,I,9,7,0,-7.0,Spring,6
03-06-2026,I-02 Rainbow Road Runners,3,1,0,3.0,I,8,7,1,16.0,Spring,7
03-06-2026,I-15 Waka Waka,0,4,0,-33.0,I,7,9,0,-13.0,Spring,8
03-06-2026,I-12 Arcade Spikers,2,2,0,9.0,I,7,9,0,-26.0,Spring,9
03-06-2026,I-04 Hyrule Hitters,2,2,0,9.0,I,6,10,0,4.0,Spring,10
03-06-2026,I-09 Super Smash Serves,1,3,0,-5.0,I,6,10,0,-21.0,Spring,11
03-06-2026,I-01 Slay Station,2,2,0,-8.0,I,6,10,0,-60.0,Spring,12
03-06-2026,I-13 Play Station Spikers,2,1,1,8.0,I,5,10,1,-40.0,Spring,13
03-06-2026,I-11 Kirby s Dream Spikers,3,1,0,36.0,I,5,11,0,4.0,Spring,14
03-06-2026,I-07 Ace Invaders,0,4,0,-39.0,I,5,11,0,-65.0,Spring,15
03-20-2026,I-14 Super Spike Bros,0,0,0,0.0,I,12,3,1,94.0,Spring,1
03-20-2026,I-10 Volley pong,0,0,0,0.0,I,12,4,0,36.0,Spring,2
03-20-2026,I-06 Spyro Spikers,0,0,0,0.0,I,11,4,1,59.0,Spring,3
03-20-2026,I-03 Super Sets Bros,0,0,0,0.0,I,10,6,0,19.0,Spring,4
03-20-2026,I-05 It's On Like Donkey Kong,0,0,0,0.0,I,9,7,0,0.0,Spring,5
03-20-2026,I-08 Street Spikers,0,0,0,0.0,I,9,7,0,-7.0,Spring,6
03-20-2026,I-02 Rainbow Road Runners,0,0,0,0.0,I,8,7,1,16.0,Spring,7
03-20-2026,I-15 Waka Waka,0,0,0,0.0,I,7,9,0,-13.0,Spring,8
03-20-2026,I-12 Arcade Spikers,0,0,0,0.0,I,7,9,0,-26.0,Spring,9
03-20-2026,I-04 Hyrule Hitters,0,0,0,0.0,I,6,10,0,4.0,Spring,10
03-20-2026,I-09 Super Smash Serves,0,0,0,0.0,I,6,10,0,-21.0,Spring,11
03-20-2026,I-01 Slay Station,0,0,0,0.0,I,6,10,0,-60.0,Spring,12
03-20-2026,I-13 Play Station Spikers,0,0,0,0.0,I,5,10,1,-40.0,Spring,13
03-20-2026,I-11 Kirby s Dream Spikers,0,0,0,0.0,I,5,11,0,4.0,Spring,14
03-20-2026,I-07 Ace Invaders,0,0,0,0.0,I,5,11,0,-65.0,Spring,15
